INFO 2024-12-25 18:06:52,513 autoreload Watching for file changes with StatReloader
INFO 2024-12-26 14:51:58,665 views Session updated for user: vickie2000
INFO 2024-12-26 14:51:58,665 views Current user after login: vickie2000
DEBUG 2024-12-26 14:51:58,668 utils (0.000) BEGIN; args=None; alias=default
DEBUG 2024-12-26 14:51:58,669 utils (0.000) UPDATE "django_session" SET "session_data" = '.eJxVjEEOwiAQRe_C2hAGoViX7j0DmWEGqRpISrsy3l2bdKHb_977LxVxXUpcu8xxYnVWoA6_G2F6SN0A37Hemk6tLvNEelP0Tru-NpbnZXf_Dgr28q0lW6IsaMRl79GBQWvYDYESgQ8Mwl4IBC0fh0wZnUnsxlMKRGnMoN4fIAc5lQ:1tQpDS:maLlNedRAzSPFZPRV4nEZJw4N7jXTKuEXyCjXl0MJCI', "expire_date" = '2024-12-27 14:51:58.668853' WHERE "django_session"."session_key" = '8ph14dnlb6b8pra83rw0tam7oca239iv'; args=('.eJxVjEEOwiAQRe_C2hAGoViX7j0DmWEGqRpISrsy3l2bdKHb_977LxVxXUpcu8xxYnVWoA6_G2F6SN0A37Hemk6tLvNEelP0Tru-NpbnZXf_Dgr28q0lW6IsaMRl79GBQWvYDYESgQ8Mwl4IBC0fh0wZnUnsxlMKRGnMoN4fIAc5lQ:1tQpDS:maLlNedRAzSPFZPRV4nEZJw4N7jXTKuEXyCjXl0MJCI', '2024-12-27 14:51:58.668853', '8ph14dnlb6b8pra83rw0tam7oca239iv'); alias=default
DEBUG 2024-12-26 14:51:58,671 utils (0.002) COMMIT; args=None; alias=default
INFO 2024-12-26 14:51:58,672 basehttp "GET /telegram_callback/?token=1ypXMpl_nI2Oq-pf1LUcFA&telegram_id=5653249355&username=vickie2000 HTTP/1.1" 302 0
DEBUG 2024-12-26 14:51:58,681 utils (0.001) SELECT "django_session"."session_key", "django_session"."session_data", "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2024-12-26 14:51:58.677840' AND "django_session"."session_key" = '8ph14dnlb6b8pra83rw0tam7oca239iv') LIMIT 21; args=('2024-12-26 14:51:58.677840', '8ph14dnlb6b8pra83rw0tam7oca239iv'); alias=default
DEBUG 2024-12-26 14:51:58,683 utils (0.000) SELECT "auth_user"."id", "auth_user"."password", "auth_user"."last_login", "auth_user"."is_superuser", "auth_user"."username", "auth_user"."first_name", "auth_user"."last_name", "auth_user"."email", "auth_user"."is_staff", "auth_user"."is_active", "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = 1 LIMIT 21; args=(1,); alias=default
INFO 2024-12-26 14:51:58,685 basehttp "GET /welcome/ HTTP/1.1" 200 164
DEBUG 2024-12-26 14:52:04,329 utils (0.001) SELECT "django_session"."session_key", "django_session"."session_data", "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2024-12-26 14:52:04.327090' AND "django_session"."session_key" = '96lufuc9yjs8yh3f0s48c5h613n0svw3') LIMIT 21; args=('2024-12-26 14:52:04.327090', '96lufuc9yjs8yh3f0s48c5h613n0svw3'); alias=default
DEBUG 2024-12-26 14:52:04,331 utils (0.000) BEGIN; args=None; alias=default
DEBUG 2024-12-26 14:52:04,333 utils (0.000) UPDATE "django_session" SET "session_data" = 'eyJhdXRoX3Rva2VuIjoiS0ZXYlBueE5UaGU0RUJUaFEtMTFZdyJ9:1tQpDY:HIOiSJ4ASJptN1ZIOjW_0J-c9HHzfB8vNTEBpBNYOXw', "expire_date" = '2024-12-27 14:52:04.331353' WHERE "django_session"."session_key" = '96lufuc9yjs8yh3f0s48c5h613n0svw3'; args=('eyJhdXRoX3Rva2VuIjoiS0ZXYlBueE5UaGU0RUJUaFEtMTFZdyJ9:1tQpDY:HIOiSJ4ASJptN1ZIOjW_0J-c9HHzfB8vNTEBpBNYOXw', '2024-12-27 14:52:04.331353', '96lufuc9yjs8yh3f0s48c5h613n0svw3'); alias=default
DEBUG 2024-12-26 14:52:04,380 utils (0.047) COMMIT; args=None; alias=default
INFO 2024-12-26 14:52:04,381 basehttp "GET /login/ HTTP/1.1" 200 303
DEBUG 2024-12-26 14:52:10,175 utils (0.000) SELECT "django_session"."session_key", "django_session"."session_data", "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2024-12-26 14:52:10.173865' AND "django_session"."session_key" = '96lufuc9yjs8yh3f0s48c5h613n0svw3') LIMIT 21; args=('2024-12-26 14:52:10.173865', '96lufuc9yjs8yh3f0s48c5h613n0svw3'); alias=default
INFO 2024-12-26 14:52:10,175 basehttp "GET /welcome/ HTTP/1.1" 200 164
DEBUG 2024-12-26 14:53:39,405 utils (0.000) SELECT "django_session"."session_key", "django_session"."session_data", "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2024-12-26 14:53:39.404859' AND "django_session"."session_key" = '96lufuc9yjs8yh3f0s48c5h613n0svw3') LIMIT 21; args=('2024-12-26 14:53:39.404859', '96lufuc9yjs8yh3f0s48c5h613n0svw3'); alias=default
INFO 2024-12-26 14:53:39,406 basehttp "GET /welcome/ HTTP/1.1" 200 164
DEBUG 2024-12-26 14:53:51,389 autoreload File /home/vickie/PycharmProjects/TelegramAuth/telegram_auth_project/myapp/templates/base.html previous mtime: 1735224682.8540092, current mtime: 1735224830.6094258
DEBUG 2024-12-26 14:53:51,391 autoreload /home/vickie/PycharmProjects/TelegramAuth/telegram_auth_project/myapp/templates/base.html notified as changed. Signal results: [(<function template_changed at 0x737d54929990>, True), (<function translation_file_changed at 0x737d5401b520>, None)].
DEBUG 2024-12-26 14:53:51,809 utils (0.001) SELECT "django_session"."session_key", "django_session"."session_data", "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2024-12-26 14:53:51.807516' AND "django_session"."session_key" = '96lufuc9yjs8yh3f0s48c5h613n0svw3') LIMIT 21; args=('2024-12-26 14:53:51.807516', '96lufuc9yjs8yh3f0s48c5h613n0svw3'); alias=default
INFO 2024-12-26 14:53:51,811 basehttp "GET /welcome/ HTTP/1.1" 200 1098
DEBUG 2024-12-26 14:53:51,868 base Exception while resolving variable 'name' in template 'unknown'.
Traceback (most recent call last):
  File "/home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/core/handlers/exception.py", line 55, in inner
    response = get_response(request)
  File "/home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/core/handlers/base.py", line 181, in _get_response
    callback, callback_args, callback_kwargs = self.resolve_request(request)
  File "/home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/core/handlers/base.py", line 313, in resolve_request
    resolver_match = resolver.resolve(request.path_info)
  File "/home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/urls/resolvers.py", line 705, in resolve
    raise Resolver404({"tried": tried, "path": new_path})
django.urls.exceptions.Resolver404: {'tried': [[<URLResolver <URLPattern list> (admin:admin) 'admin/'>], [<URLResolver <module 'myapp.urls' from '/home/vickie/PycharmProjects/TelegramAuth/telegram_auth_project/myapp/urls.py'> (None:None) ''>, <URLPattern 'login/' [name='login']>], [<URLResolver <module 'myapp.urls' from '/home/vickie/PycharmProjects/TelegramAuth/telegram_auth_project/myapp/urls.py'> (None:None) ''>, <URLPattern 'telegram_callback/' [name='telegram_callback']>], [<URLResolver <module 'myapp.urls' from '/home/vickie/PycharmProjects/TelegramAuth/telegram_auth_project/myapp/urls.py'> (None:None) ''>, <URLPattern 'welcome/' [name='welcome']>]], 'path': 'favicon.ico'}

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "/home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/template/base.py", line 883, in _resolve_lookup
    current = current[bit]
TypeError: 'URLResolver' object is not subscriptable

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "/home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/template/base.py", line 893, in _resolve_lookup
    current = getattr(current, bit)
AttributeError: 'URLResolver' object has no attribute 'name'

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "/home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/template/base.py", line 899, in _resolve_lookup
    current = current[int(bit)]
ValueError: invalid literal for int() with base 10: 'name'

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "/home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/template/base.py", line 906, in _resolve_lookup
    raise VariableDoesNotExist(
django.template.base.VariableDoesNotExist: Failed lookup for key [name] in <URLResolver <URLPattern list> (admin:admin) 'admin/'>
WARNING 2024-12-26 14:53:51,868 log Not Found: /favicon.ico
DEBUG 2024-12-26 14:53:52,877 utils (0.001) SELECT "django_session"."session_key", "django_session"."session_data", "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2024-12-26 14:53:52.875201' AND "django_session"."session_key" = '96lufuc9yjs8yh3f0s48c5h613n0svw3') LIMIT 21; args=('2024-12-26 14:53:52.875201', '96lufuc9yjs8yh3f0s48c5h613n0svw3'); alias=default
INFO 2024-12-26 14:53:52,878 basehttp "GET /welcome/ HTTP/1.1" 200 1098
DEBUG 2024-12-26 14:53:53,909 utils (0.001) SELECT "django_session"."session_key", "django_session"."session_data", "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2024-12-26 14:53:53.907606' AND "django_session"."session_key" = '96lufuc9yjs8yh3f0s48c5h613n0svw3') LIMIT 21; args=('2024-12-26 14:53:53.907606', '96lufuc9yjs8yh3f0s48c5h613n0svw3'); alias=default
INFO 2024-12-26 14:53:53,911 basehttp "GET /welcome/ HTTP/1.1" 200 1098
DEBUG 2024-12-26 14:53:54,936 utils (0.000) SELECT "django_session"."session_key", "django_session"."session_data", "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2024-12-26 14:53:54.934568' AND "django_session"."session_key" = '96lufuc9yjs8yh3f0s48c5h613n0svw3') LIMIT 21; args=('2024-12-26 14:53:54.934568', '96lufuc9yjs8yh3f0s48c5h613n0svw3'); alias=default
INFO 2024-12-26 14:53:54,936 basehttp "GET /welcome/ HTTP/1.1" 200 1098
DEBUG 2024-12-26 14:53:55,958 utils (0.001) SELECT "django_session"."session_key", "django_session"."session_data", "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2024-12-26 14:53:55.956557' AND "django_session"."session_key" = '96lufuc9yjs8yh3f0s48c5h613n0svw3') LIMIT 21; args=('2024-12-26 14:53:55.956557', '96lufuc9yjs8yh3f0s48c5h613n0svw3'); alias=default
INFO 2024-12-26 14:53:55,960 basehttp "GET /welcome/ HTTP/1.1" 200 1098
DEBUG 2024-12-26 14:53:56,978 utils (0.000) SELECT "django_session"."session_key", "django_session"."session_data", "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2024-12-26 14:53:56.976853' AND "django_session"."session_key" = '96lufuc9yjs8yh3f0s48c5h613n0svw3') LIMIT 21; args=('2024-12-26 14:53:56.976853', '96lufuc9yjs8yh3f0s48c5h613n0svw3'); alias=default
INFO 2024-12-26 14:53:56,979 basehttp "GET /welcome/ HTTP/1.1" 200 1098
DEBUG 2024-12-26 14:53:58,009 utils (0.001) SELECT "django_session"."session_key", "django_session"."session_data", "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2024-12-26 14:53:58.006829' AND "django_session"."session_key" = '96lufuc9yjs8yh3f0s48c5h613n0svw3') LIMIT 21; args=('2024-12-26 14:53:58.006829', '96lufuc9yjs8yh3f0s48c5h613n0svw3'); alias=default
INFO 2024-12-26 14:53:58,011 basehttp "GET /welcome/ HTTP/1.1" 200 1098
DEBUG 2024-12-26 14:53:59,038 utils (0.001) SELECT "django_session"."session_key", "django_session"."session_data", "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2024-12-26 14:53:59.036299' AND "django_session"."session_key" = '96lufuc9yjs8yh3f0s48c5h613n0svw3') LIMIT 21; args=('2024-12-26 14:53:59.036299', '96lufuc9yjs8yh3f0s48c5h613n0svw3'); alias=default
INFO 2024-12-26 14:53:59,039 basehttp "GET /welcome/ HTTP/1.1" 200 1098
DEBUG 2024-12-26 14:54:00,074 utils (0.001) SELECT "django_session"."session_key", "django_session"."session_data", "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2024-12-26 14:54:00.072529' AND "django_session"."session_key" = '96lufuc9yjs8yh3f0s48c5h613n0svw3') LIMIT 21; args=('2024-12-26 14:54:00.072529', '96lufuc9yjs8yh3f0s48c5h613n0svw3'); alias=default
INFO 2024-12-26 14:54:00,076 basehttp "GET /welcome/ HTTP/1.1" 200 1098
DEBUG 2024-12-26 14:54:01,100 utils (0.000) SELECT "django_session"."session_key", "django_session"."session_data", "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2024-12-26 14:54:01.098778' AND "django_session"."session_key" = '96lufuc9yjs8yh3f0s48c5h613n0svw3') LIMIT 21; args=('2024-12-26 14:54:01.098778', '96lufuc9yjs8yh3f0s48c5h613n0svw3'); alias=default
INFO 2024-12-26 14:54:01,101 basehttp "GET /welcome/ HTTP/1.1" 200 1098
DEBUG 2024-12-26 14:54:02,125 utils (0.000) SELECT "django_session"."session_key", "django_session"."session_data", "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2024-12-26 14:54:02.123276' AND "django_session"."session_key" = '96lufuc9yjs8yh3f0s48c5h613n0svw3') LIMIT 21; args=('2024-12-26 14:54:02.123276', '96lufuc9yjs8yh3f0s48c5h613n0svw3'); alias=default
INFO 2024-12-26 14:54:02,126 basehttp "GET /welcome/ HTTP/1.1" 200 1098
DEBUG 2024-12-26 14:54:03,149 utils (0.000) SELECT "django_session"."session_key", "django_session"."session_data", "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2024-12-26 14:54:03.148441' AND "django_session"."session_key" = '96lufuc9yjs8yh3f0s48c5h613n0svw3') LIMIT 21; args=('2024-12-26 14:54:03.148441', '96lufuc9yjs8yh3f0s48c5h613n0svw3'); alias=default
INFO 2024-12-26 14:54:03,150 basehttp "GET /welcome/ HTTP/1.1" 200 1098
DEBUG 2024-12-26 14:54:04,172 utils (0.001) SELECT "django_session"."session_key", "django_session"."session_data", "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2024-12-26 14:54:04.170297' AND "django_session"."session_key" = '96lufuc9yjs8yh3f0s48c5h613n0svw3') LIMIT 21; args=('2024-12-26 14:54:04.170297', '96lufuc9yjs8yh3f0s48c5h613n0svw3'); alias=default
INFO 2024-12-26 14:54:04,174 basehttp "GET /welcome/ HTTP/1.1" 200 1098
DEBUG 2024-12-26 14:54:05,264 utils (0.000) SELECT "django_session"."session_key", "django_session"."session_data", "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2024-12-26 14:54:05.261832' AND "django_session"."session_key" = '96lufuc9yjs8yh3f0s48c5h613n0svw3') LIMIT 21; args=('2024-12-26 14:54:05.261832', '96lufuc9yjs8yh3f0s48c5h613n0svw3'); alias=default
INFO 2024-12-26 14:54:05,265 basehttp "GET /welcome/ HTTP/1.1" 200 1098
DEBUG 2024-12-26 14:54:06,287 utils (0.000) SELECT "django_session"."session_key", "django_session"."session_data", "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2024-12-26 14:54:06.285698' AND "django_session"."session_key" = '96lufuc9yjs8yh3f0s48c5h613n0svw3') LIMIT 21; args=('2024-12-26 14:54:06.285698', '96lufuc9yjs8yh3f0s48c5h613n0svw3'); alias=default
INFO 2024-12-26 14:54:06,288 basehttp "GET /welcome/ HTTP/1.1" 200 1098
DEBUG 2024-12-26 14:54:07,311 utils (0.000) SELECT "django_session"."session_key", "django_session"."session_data", "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2024-12-26 14:54:07.310332' AND "django_session"."session_key" = '96lufuc9yjs8yh3f0s48c5h613n0svw3') LIMIT 21; args=('2024-12-26 14:54:07.310332', '96lufuc9yjs8yh3f0s48c5h613n0svw3'); alias=default
INFO 2024-12-26 14:54:07,312 basehttp "GET /welcome/ HTTP/1.1" 200 1098
DEBUG 2024-12-26 14:54:08,343 utils (0.001) SELECT "django_session"."session_key", "django_session"."session_data", "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2024-12-26 14:54:08.340976' AND "django_session"."session_key" = '96lufuc9yjs8yh3f0s48c5h613n0svw3') LIMIT 21; args=('2024-12-26 14:54:08.340976', '96lufuc9yjs8yh3f0s48c5h613n0svw3'); alias=default
INFO 2024-12-26 14:54:08,345 basehttp "GET /welcome/ HTTP/1.1" 200 1098
DEBUG 2024-12-26 14:54:09,400 utils (0.000) SELECT "django_session"."session_key", "django_session"."session_data", "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2024-12-26 14:54:09.399763' AND "django_session"."session_key" = '96lufuc9yjs8yh3f0s48c5h613n0svw3') LIMIT 21; args=('2024-12-26 14:54:09.399763', '96lufuc9yjs8yh3f0s48c5h613n0svw3'); alias=default
INFO 2024-12-26 14:54:09,401 basehttp "GET /welcome/ HTTP/1.1" 200 1098
DEBUG 2024-12-26 14:54:10,427 utils (0.001) SELECT "django_session"."session_key", "django_session"."session_data", "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2024-12-26 14:54:10.425512' AND "django_session"."session_key" = '96lufuc9yjs8yh3f0s48c5h613n0svw3') LIMIT 21; args=('2024-12-26 14:54:10.425512', '96lufuc9yjs8yh3f0s48c5h613n0svw3'); alias=default
